,cluster,node_name,cpu_cat,eff_class,count,node_count,percentage
253,2,e5886d85,very_high,efficient,4408,12899,34.17319172028839
254,2,eb5d8f42,idle, extremely inefficient,14077,15845,88.8419059640265
255,2,eb5d8f42,idle,inefficient,1759,15845,11.101293783527927
256,2,eb5d8f42,idle,slightly inefficient,9,15845,0.056800252445566426
257,2,f006f6ea,extreme,efficient,2325,8223,28.27435242612185
258,2,f006f6ea,high,efficient,1849,8223,22.485710811139487
259,2,f006f6ea,idle, extremely inefficient,1,8223,0.012161011796181443
260,2,f006f6ea,low,efficient,77,8223,0.936397908305971
261,2,f006f6ea,low,slightly inefficient,1,8223,0.012161011796181443
262,2,f006f6ea,medium,efficient,1805,8223,21.950626292107504
263,2,f006f6ea,very_high,efficient,2165,8223,26.328590538732822
264,2,f301a5e3,idle, extremely inefficient,1944,2021,96.19000494804553
265,2,f301a5e3,idle,inefficient,77,2021,3.8099950519544783
